zaznam,cas,radon[Bq/m3],radon_err,Teplota[C],Vlhkost[%]
291,04.06.2019 15:55,876.9000000000001,102.65238639862854,25,36
292,04.06.2019 16:55,902.8000000000001,105.27252805262127,25,36
293,04.06.2019 17:55,945.35,109.3906412951588,25,35
294,04.06.2019 18:55,910.2,105.83840182754298,25,35
295,04.06.2019 19:55,913.9000000000001,106.22007704133277,25,35
296,04.06.2019 20:55,801.0500000000001,94.78151420503896,25,35
297,04.06.2019 21:55,875.0500000000001,101.94024001310069,24,35
298,04.06.2019 22:55,875.0500000000001,101.94024001310069,24,35
299,04.06.2019 23:55,864.875,100.89836625008317,24,35
300,05.06.2019 00:55,875.0500000000001,101.94024001310069,24,35
301,05.06.2019 01:55,962.0,110.72094793528602,24,35
302,05.06.2019 02:55,1059.125,120.52569110200442,24,35
303,05.06.2019 03:55,1124.8,127.14607941698837,24,35
304,05.06.2019 04:55,1074.8500000000001,122.11250054931715,24,35
305,05.06.2019 05:55,1040.625,118.66320841461352,24,35
306,05.06.2019 06:55,1043.4,118.93850182664346,24,35
307,05.06.2019 07:55,1059.125,120.52569110200442,24,35
308,05.06.2019 08:55,924.075,107.06778761143266,24,36
309,05.06.2019 09:55,1136.825,128.90383860861445,25,36
