zaznam,cas,radon[Bq/m3],radon_err,Teplota[C],Vlhkost[%]
526,14.06.2019 12:22,301.371,41.04293362052999,26,50
527,14.06.2019 13:22,304.038,41.32521390102445,26,50
528,14.06.2019 14:22,293.37,40.19482682150187,26,50
529,14.06.2019 15:22,283.591,39.099588099822306,26,49
530,14.06.2019 16:22,260.477,36.65599226199679,26,49
531,14.06.2019 17:22,352.933,46.34908906784453,26,49
532,14.06.2019 18:22,339.598,44.94871327516096,26,49
533,14.06.2019 19:22,293.37,40.113080088886115,26,49
534,14.06.2019 20:22,290.70300000000003,39.911687784603444,26,50
535,14.06.2019 21:22,324.485,43.45738328491745,26,50
536,14.06.2019 22:22,309.372,41.889166821983935,26,50
537,14.06.2019 23:22,270.25600000000003,37.76222934661918,26,50
538,15.06.2019 00:22,301.371,41.04293362052999,26,50
539,15.06.2019 01:22,256.921,36.42575352680928,26,51
540,15.06.2019 02:22,225.806,33.10523343342921,26,51
541,15.06.2019 03:22,195.58,29.76281326544391,26,50
542,15.06.2019 04:22,175.133,27.527588759364775,26,50
543,15.06.2019 05:22,256.921,36.42575352680928,26,51
544,15.06.2019 06:22,275.59000000000003,38.41882978362818,26,51
545,15.06.2019 07:22,244.475,35.121365521437596,26,51
546,15.06.2019 08:22,278.257,38.7025323571273,26,51
547,15.06.2019 09:22,217.805,32.2357006257555,26,51
548,15.06.2019 10:22,220.472,32.52593899723365,26,51
549,15.06.2019 11:22,247.142,35.40805408226541,26,51
550,15.06.2019 12:22,298.704,40.84240881777495,26,51
551,15.06.2019 13:22,268.478,37.87442478507623,27,51
552,15.06.2019 14:22,367.157,48.21706243078034,27,51
553,15.06.2019 15:22,329.819,44.329092153646144,27,51
554,15.06.2019 16:22,358.267,47.19471354384501,27,50
555,15.06.2019 17:22,321.818,43.176415462981645,26,50
556,15.06.2019 18:22,298.704,40.7604452416547,26,50
557,15.06.2019 19:22,340.487,45.213786273251685,26,51
558,15.06.2019 20:22,306.705,41.68771577734922,26,51
559,15.06.2019 21:22,278.257,38.7025323571273,26,51
560,15.06.2019 22:22,352.933,46.492062721852285,26,51
561,15.06.2019 23:22,374.269,48.718905599198465,26,51
