id;Datum/Čas;Teplota[°C];Vlhkost[%rv]
1;9.7.2019 8:46:00;24,60;60,50
2;9.7.2019 9:16:00;24,80;30,80
3;9.7.2019 9:46:00;24,30;31,50
4;9.7.2019 10:16:00;24,20;30,40
5;9.7.2019 10:46:00;24,10;31,30
6;9.7.2019 11:16:00;23,80;30,50
7;9.7.2019 11:46:00;23,30;30,90
8;9.7.2019 12:16:00;22,30;31,80
9;9.7.2019 12:46:00;21,70;34,60
10;9.7.2019 13:16:00;20,00;45,50
11;9.7.2019 13:46:00;18,20;51,10
12;9.7.2019 14:16:00;18,10;51,10
13;9.7.2019 14:46:00;18,00;51,90
14;9.7.2019 15:16:00;18,00;53,20
15;9.7.2019 15:46:00;18,00;53,70
16;9.7.2019 16:16:00;18,00;54,70
17;9.7.2019 16:46:00;18,10;55,20
18;9.7.2019 17:16:00;18,00;55,00
19;9.7.2019 17:46:00;18,10;55,70
20;9.7.2019 18:16:00;18,10;56,00
21;9.7.2019 18:46:00;18,10;56,40
22;9.7.2019 19:16:00;18,10;55,60
23;9.7.2019 19:46:00;18,10;57,10
24;9.7.2019 20:16:00;18,10;57,40
25;9.7.2019 20:46:00;18,10;57,10
26;9.7.2019 21:16:00;18,10;57,80
27;9.7.2019 21:46:00;18,10;58,60
28;9.7.2019 22:16:00;18,10;59,10
29;9.7.2019 22:46:00;18,10;59,50
30;9.7.2019 23:16:00;18,10;59,80
31;9.7.2019 23:46:00;18,10;60,10
32;10.7.2019 0:16:00;18,10;60,40
33;10.7.2019 0:46:00;18,10;60,70
34;10.7.2019 1:16:00;18,10;61,00
35;10.7.2019 1:46:00;18,10;61,30
36;10.7.2019 2:16:00;18,10;61,60
37;10.7.2019 2:46:00;18,10;61,70
38;10.7.2019 3:16:00;18,10;61,80
39;10.7.2019 3:46:00;18,00;62,00
40;10.7.2019 4:16:00;18,00;62,10
41;10.7.2019 4:46:00;18,00;62,10
42;10.7.2019 5:16:00;18,00;62,10
43;10.7.2019 5:46:00;18,00;62,20
44;10.7.2019 6:16:00;18,00;62,30
45;10.7.2019 6:46:00;18,00;62,30
46;10.7.2019 7:16:00;18,00;62,30
47;10.7.2019 7:46:00;18,00;62,60
48;10.7.2019 8:16:00;18,00;62,70
49;10.7.2019 8:46:00;18,00;63,20
50;10.7.2019 9:16:00;18,00;62,70
51;10.7.2019 9:46:00;18,00;63,00
52;10.7.2019 10:16:00;18,00;62,10
53;10.7.2019 10:46:00;18,00;62,10
54;10.7.2019 11:16:00;18,00;62,50
55;10.7.2019 11:46:00;18,10;63,10
56;10.7.2019 12:16:00;18,10;63,00
57;10.7.2019 12:46:00;18,10;62,80
58;10.7.2019 13:16:00;18,10;62,70
59;10.7.2019 13:46:00;18,10;62,70
60;10.7.2019 14:16:00;18,10;62,40
61;10.7.2019 14:46:00;18,10;63,10
62;10.7.2019 15:16:00;18,10;64,40
63;10.7.2019 15:46:00;18,10;64,70
64;10.7.2019 16:16:00;18,10;65,00
65;10.7.2019 16:46:00;18,10;63,80
66;10.7.2019 17:16:00;18,10;64,40
67;10.7.2019 17:46:00;18,10;65,00
68;10.7.2019 18:16:00;18,10;65,10
69;10.7.2019 18:46:00;18,10;65,50
70;10.7.2019 19:16:00;18,10;65,80
71;10.7.2019 19:46:00;18,10;66,20
72;10.7.2019 20:16:00;18,10;66,30
73;10.7.2019 20:46:00;18,10;66,70
74;10.7.2019 21:16:00;18,10;66,70
75;10.7.2019 21:46:00;18,10;66,70
76;10.7.2019 22:16:00;18,10;66,60
77;10.7.2019 22:46:00;18,10;66,50
78;10.7.2019 23:16:00;18,10;66,30
79;10.7.2019 23:46:00;18,10;66,20
80;11.7.2019 0:16:00;18,10;66,20
81;11.7.2019 0:46:00;18,00;66,10
82;11.7.2019 1:16:00;18,00;66,00
83;11.7.2019 1:46:00;18,00;65,90
84;11.7.2019 2:16:00;18,00;66,10
85;11.7.2019 2:46:00;18,00;66,30
86;11.7.2019 3:16:00;18,00;66,40
87;11.7.2019 3:46:00;18,00;66,60
88;11.7.2019 4:16:00;18,00;66,60
89;11.7.2019 4:46:00;18,00;66,90
90;11.7.2019 5:16:00;18,00;66,90
91;11.7.2019 5:46:00;18,00;66,80
92;11.7.2019 6:16:00;18,00;67,00
93;11.7.2019 6:46:00;18,00;67,10
94;11.7.2019 7:16:00;18,00;67,40
95;11.7.2019 7:46:00;18,00;67,60
96;11.7.2019 8:16:00;18,00;67,60
97;11.7.2019 8:46:00;18,00;67,80
98;11.7.2019 9:16:00;18,00;68,10
99;11.7.2019 9:46:00;18,00;68,40
100;11.7.2019 10:16:00;18,00;68,70
101;11.7.2019 10:46:00;18,00;68,40
102;11.7.2019 11:16:00;18,00;68,40
103;11.7.2019 11:46:00;18,00;68,30
104;11.7.2019 12:16:00;18,10;68,60
105;11.7.2019 12:46:00;18,10;67,70
106;11.7.2019 13:16:00;18,10;68,00
107;11.7.2019 13:46:00;18,10;68,30
108;11.7.2019 14:16:00;18,10;68,00
109;11.7.2019 14:46:00;18,10;68,60
110;11.7.2019 15:16:00;18,10;69,00
111;11.7.2019 15:46:00;18,10;69,30
112;11.7.2019 16:16:00;18,10;69,60
113;11.7.2019 16:46:00;18,10;69,80
114;11.7.2019 17:16:00;18,10;70,20
115;11.7.2019 17:46:00;18,10;70,30
116;11.7.2019 18:16:00;18,10;70,40
117;11.7.2019 18:46:00;18,10;70,40
118;11.7.2019 19:16:00;18,10;70,70
119;11.7.2019 19:46:00;18,10;70,80
120;11.7.2019 20:16:00;18,10;71,00
121;11.7.2019 20:46:00;18,10;71,30
122;11.7.2019 21:16:00;18,10;71,40
123;11.7.2019 21:46:00;18,10;71,60
124;11.7.2019 22:16:00;18,10;71,70
125;11.7.2019 22:46:00;18,10;71,60
126;11.7.2019 23:16:00;18,10;71,70
127;11.7.2019 23:46:00;18,10;71,10
128;12.7.2019 0:16:00;18,10;71,10
129;12.7.2019 0:46:00;18,10;70,90
130;12.7.2019 1:16:00;18,10;70,60
131;12.7.2019 1:46:00;18,10;71,20
132;12.7.2019 2:16:00;18,10;71,40
133;12.7.2019 2:46:00;18,10;71,70
134;12.7.2019 3:16:00;18,10;72,30
135;12.7.2019 3:46:00;18,10;72,70
136;12.7.2019 4:16:00;18,10;73,10
137;12.7.2019 4:46:00;18,10;73,20
138;12.7.2019 5:16:00;18,10;73,40
139;12.7.2019 5:46:00;18,10;73,60
140;12.7.2019 6:16:00;18,10;73,80
141;12.7.2019 6:46:00;18,10;74,10
142;12.7.2019 7:16:00;18,10;74,60
143;12.7.2019 7:46:00;18,10;74,80
144;12.7.2019 8:16:00;18,10;74,60
145;12.7.2019 8:46:00;18,10;74,40
146;12.7.2019 9:16:00;18,10;74,50
147;12.7.2019 9:46:00;18,10;74,70
148;12.7.2019 10:16:00;18,10;74,90
149;12.7.2019 10:46:00;18,10;74,80
150;12.7.2019 11:16:00;18,10;75,10
151;12.7.2019 11:46:00;18,10;75,50
152;12.7.2019 12:16:00;18,10;75,20
153;12.7.2019 12:46:00;18,10;75,60
154;12.7.2019 13:16:00;18,10;75,40
155;12.7.2019 13:46:00;18,10;75,80
156;12.7.2019 14:16:00;18,10;75,60
157;12.7.2019 14:46:00;18,10;75,70
158;12.7.2019 15:16:00;18,10;75,60
159;12.7.2019 15:46:00;18,10;75,40
160;12.7.2019 16:16:00;18,10;75,30
161;12.7.2019 16:46:00;18,10;76,40
162;12.7.2019 17:16:00;18,10;77,10
163;12.7.2019 17:46:00;18,10;76,90
164;12.7.2019 18:16:00;18,10;76,70
165;12.7.2019 18:46:00;18,10;76,70
166;12.7.2019 19:16:00;18,10;76,70
167;12.7.2019 19:46:00;18,10;76,60
168;12.7.2019 20:16:00;18,10;76,60
169;12.7.2019 20:46:00;18,10;76,70
170;12.7.2019 21:16:00;18,10;76,80
171;12.7.2019 21:46:00;18,10;77,00
172;12.7.2019 22:16:00;18,10;77,10
173;12.7.2019 22:46:00;18,10;77,60
174;12.7.2019 23:16:00;18,10;77,40
175;12.7.2019 23:46:00;18,10;77,30
176;13.7.2019 0:16:00;18,10;77,40
177;13.7.2019 0:46:00;18,10;77,20
178;13.7.2019 1:16:00;18,10;77,10
179;13.7.2019 1:46:00;18,10;77,20
180;13.7.2019 2:16:00;18,10;77,10
181;13.7.2019 2:46:00;18,10;77,10
182;13.7.2019 3:16:00;18,00;77,00
183;13.7.2019 3:46:00;18,00;76,90
184;13.7.2019 4:16:00;18,00;76,90
185;13.7.2019 4:46:00;18,00;76,90
186;13.7.2019 5:16:00;18,00;76,90
187;13.7.2019 5:46:00;18,00;77,00
188;13.7.2019 6:16:00;18,00;77,10
189;13.7.2019 6:46:00;18,00;77,20
190;13.7.2019 7:16:00;18,00;77,30
191;13.7.2019 7:46:00;18,00;77,40
192;13.7.2019 8:16:00;18,00;77,40
193;13.7.2019 8:46:00;18,00;77,60
194;13.7.2019 9:16:00;18,00;77,70
195;13.7.2019 9:46:00;18,00;77,80
196;13.7.2019 10:16:00;18,00;77,90
197;13.7.2019 10:46:00;18,00;78,10
198;13.7.2019 11:16:00;18,00;78,30
199;13.7.2019 11:46:00;18,00;78,50
200;13.7.2019 12:16:00;18,00;78,80
201;13.7.2019 12:46:00;18,00;79,20
202;13.7.2019 13:16:00;18,10;79,30
203;13.7.2019 13:46:00;18,10;79,90
204;13.7.2019 14:16:00;18,00;79,30
205;13.7.2019 14:46:00;18,10;79,80
206;13.7.2019 15:16:00;18,10;79,30
207;13.7.2019 15:46:00;18,10;78,50
208;13.7.2019 16:16:00;18,10;78,10
209;13.7.2019 16:46:00;18,10;78,00
210;13.7.2019 17:16:00;18,10;77,80
211;13.7.2019 17:46:00;18,10;77,20
212;13.7.2019 18:16:00;18,10;76,70
213;13.7.2019 18:46:00;18,10;76,90
214;13.7.2019 19:16:00;18,10;77,50
215;13.7.2019 19:46:00;18,10;77,40
216;13.7.2019 20:16:00;18,10;77,30
217;13.7.2019 20:46:00;18,10;77,80
218;13.7.2019 21:16:00;18,10;77,80
219;13.7.2019 21:46:00;18,10;77,90
220;13.7.2019 22:16:00;18,00;77,90
221;13.7.2019 22:46:00;18,00;77,90
222;13.7.2019 23:16:00;18,00;78,10
223;13.7.2019 23:46:00;18,00;78,00
224;14.7.2019 0:16:00;18,00;78,10
225;14.7.2019 0:46:00;18,00;78,00
226;14.7.2019 1:16:00;18,00;77,90
227;14.7.2019 1:46:00;18,00;77,90
228;14.7.2019 2:16:00;18,00;77,80
229;14.7.2019 2:46:00;18,00;77,80
230;14.7.2019 3:16:00;18,00;77,90
231;14.7.2019 3:46:00;18,00;77,80
232;14.7.2019 4:16:00;18,00;77,70
233;14.7.2019 4:46:00;18,00;77,60
234;14.7.2019 5:16:00;18,00;77,50
235;14.7.2019 5:46:00;18,00;77,60
236;14.7.2019 6:16:00;18,00;77,60
237;14.7.2019 6:46:00;18,00;77,60
238;14.7.2019 7:16:00;18,00;77,60
239;14.7.2019 7:46:00;18,00;77,60
240;14.7.2019 8:16:00;18,00;77,90
241;14.7.2019 8:46:00;18,00;78,00
242;14.7.2019 9:16:00;18,00;78,20
243;14.7.2019 9:46:00;18,00;78,40
244;14.7.2019 10:16:00;18,00;78,80
245;14.7.2019 10:46:00;18,00;79,10
246;14.7.2019 11:16:00;18,00;79,00
247;14.7.2019 11:46:00;18,00;79,30
248;14.7.2019 12:16:00;18,00;79,40
249;14.7.2019 12:46:00;18,00;79,00
250;14.7.2019 13:16:00;18,00;79,20
251;14.7.2019 13:46:00;18,00;79,20
252;14.7.2019 14:16:00;18,00;79,20
253;14.7.2019 14:46:00;18,00;79,30
254;14.7.2019 15:16:00;18,00;79,40
255;14.7.2019 15:46:00;18,00;79,40
256;14.7.2019 16:16:00;18,00;79,50
257;14.7.2019 16:46:00;18,00;79,50
258;14.7.2019 17:16:00;18,00;79,50
259;14.7.2019 17:46:00;18,00;79,60
260;14.7.2019 18:16:00;18,00;79,80
261;14.7.2019 18:46:00;18,00;79,70
262;14.7.2019 19:16:00;18,00;79,60
263;14.7.2019 19:46:00;18,00;79,70
264;14.7.2019 20:16:00;18,00;79,70
265;14.7.2019 20:46:00;18,00;79,70
266;14.7.2019 21:16:00;18,00;79,90
267;14.7.2019 21:46:00;18,00;80,10
268;14.7.2019 22:16:00;18,00;80,10
269;14.7.2019 22:46:00;18,00;80,10
270;14.7.2019 23:16:00;17,90;80,20
271;14.7.2019 23:46:00;17,90;80,20
272;15.7.2019 0:16:00;17,90;80,20
273;15.7.2019 0:46:00;17,90;80,20
274;15.7.2019 1:16:00;17,90;80,10
275;15.7.2019 1:46:00;17,90;80,00
276;15.7.2019 2:16:00;17,90;79,90
277;15.7.2019 2:46:00;17,90;79,70
278;15.7.2019 3:16:00;17,90;79,70
279;15.7.2019 3:46:00;17,90;79,60
280;15.7.2019 4:16:00;17,90;79,50
281;15.7.2019 4:46:00;17,90;79,50
282;15.7.2019 5:16:00;17,90;79,40
283;15.7.2019 5:46:00;17,90;79,40
284;15.7.2019 6:16:00;17,90;79,40
285;15.7.2019 6:46:00;17,90;79,40
286;15.7.2019 7:16:00;17,90;79,50
287;15.7.2019 7:46:00;17,90;79,50
288;15.7.2019 8:16:00;17,90;79,60
289;15.7.2019 8:46:00;17,90;79,60
290;15.7.2019 9:16:00;17,90;79,60
291;15.7.2019 9:46:00;17,90;79,60
292;15.7.2019 10:16:00;17,90;79,70
293;15.7.2019 10:46:00;17,90;79,40
294;15.7.2019 11:16:00;17,90;79,60
295;15.7.2019 11:46:00;17,90;79,50
296;15.7.2019 12:16:00;17,90;79,50
297;15.7.2019 12:46:00;17,90;79,60
298;15.7.2019 13:16:00;17,90;79,60
299;15.7.2019 13:46:00;17,90;79,90
300;15.7.2019 14:16:00;17,90;79,80
301;15.7.2019 14:46:00;17,90;79,90
302;15.7.2019 15:16:00;17,90;79,80
303;15.7.2019 15:46:00;17,90;79,90
304;15.7.2019 16:16:00;17,90;79,80
305;15.7.2019 16:46:00;17,90;79,80
306;15.7.2019 17:16:00;17,90;79,90
307;15.7.2019 17:46:00;17,90;80,00
308;15.7.2019 18:16:00;17,90;80,10
309;15.7.2019 18:46:00;17,90;80,10
310;15.7.2019 19:16:00;17,90;80,10
311;15.7.2019 19:46:00;17,90;80,10
312;15.7.2019 20:16:00;17,90;80,10
313;15.7.2019 20:46:00;17,90;80,20
314;15.7.2019 21:16:00;17,90;80,20
315;15.7.2019 21:46:00;17,90;80,20
316;15.7.2019 22:16:00;17,90;80,00
317;15.7.2019 22:46:00;17,90;79,80
318;15.7.2019 23:16:00;17,90;79,60
319;15.7.2019 23:46:00;17,90;79,50
320;16.7.2019 0:16:00;17,90;79,30
321;16.7.2019 0:46:00;17,90;79,10
322;16.7.2019 1:16:00;17,80;79,00
323;16.7.2019 1:46:00;17,80;78,80
324;16.7.2019 2:16:00;17,80;78,80
325;16.7.2019 2:46:00;17,80;78,70
326;16.7.2019 3:16:00;17,80;78,70
327;16.7.2019 3:46:00;17,80;78,60
328;16.7.2019 4:16:00;17,80;78,50
329;16.7.2019 4:46:00;17,80;78,50
330;16.7.2019 5:16:00;17,80;78,50
331;16.7.2019 5:46:00;17,80;78,40
332;16.7.2019 6:16:00;17,80;78,40
333;16.7.2019 6:46:00;17,80;78,40
334;16.7.2019 7:16:00;17,80;78,50
335;16.7.2019 7:46:00;17,80;78,60
336;16.7.2019 8:16:00;17,80;78,60
337;16.7.2019 8:46:00;17,80;78,60
338;16.7.2019 9:16:00;17,80;78,40
339;16.7.2019 9:46:00;17,80;78,60
340;16.7.2019 10:16:00;17,80;78,40
341;16.7.2019 10:46:00;17,80;78,20
342;16.7.2019 11:16:00;17,80;77,90
343;16.7.2019 11:46:00;17,80;78,10
344;16.7.2019 12:16:00;17,80;78,10
345;16.7.2019 12:46:00;17,80;78,50
346;16.7.2019 13:16:00;17,80;79,00
347;16.7.2019 13:46:00;17,80;79,30
348;16.7.2019 14:16:00;17,80;79,50
349;16.7.2019 14:46:00;17,80;79,70
350;16.7.2019 15:16:00;17,80;79,60
351;16.7.2019 15:46:00;17,80;79,80
352;16.7.2019 16:16:00;17,80;79,60
353;16.7.2019 16:46:00;17,80;78,70
354;16.7.2019 17:16:00;17,80;79,60
355;16.7.2019 17:46:00;17,80;79,20
356;16.7.2019 18:16:00;17,80;78,80
357;16.7.2019 18:46:00;17,80;79,70
358;16.7.2019 19:16:00;17,80;79,70
359;16.7.2019 19:46:00;17,80;79,70
360;16.7.2019 20:16:00;17,80;79,60
361;16.7.2019 20:46:00;17,80;79,70
362;16.7.2019 21:16:00;17,80;79,70
363;16.7.2019 21:46:00;17,80;79,60
364;16.7.2019 22:16:00;17,80;79,50
365;16.7.2019 22:46:00;17,80;79,10
366;16.7.2019 23:16:00;17,80;78,80
367;16.7.2019 23:46:00;17,80;78,30
368;17.7.2019 0:16:00;17,80;78,10
369;17.7.2019 0:46:00;17,80;78,10
370;17.7.2019 1:16:00;17,80;78,10
371;17.7.2019 1:46:00;17,80;78,10
372;17.7.2019 2:16:00;17,80;77,90
373;17.7.2019 2:46:00;17,80;77,90
374;17.7.2019 3:16:00;17,80;77,90
375;17.7.2019 3:46:00;17,80;77,80
376;17.7.2019 4:16:00;17,70;77,80
377;17.7.2019 4:46:00;17,70;77,70
378;17.7.2019 5:16:00;17,70;77,70
379;17.7.2019 5:46:00;17,70;77,60
380;17.7.2019 6:16:00;17,70;77,80
381;17.7.2019 6:46:00;17,70;77,90
382;17.7.2019 7:16:00;17,70;77,90
383;17.7.2019 7:46:00;17,70;78,20
384;17.7.2019 8:16:00;17,70;78,20
385;17.7.2019 8:46:00;17,70;78,30
386;17.7.2019 9:16:00;17,80;78,60
387;17.7.2019 9:46:00;17,80;78,90
388;17.7.2019 10:16:00;17,80;79,00
389;17.7.2019 10:46:00;17,80;79,10
390;17.7.2019 11:16:00;17,80;79,40
391;17.7.2019 11:46:00;17,80;79,50
392;17.7.2019 12:16:00;17,80;79,60
393;17.7.2019 12:46:00;17,80;79,80
394;17.7.2019 13:16:00;17,80;80,00
395;17.7.2019 13:46:00;17,80;79,90
396;17.7.2019 14:16:00;17,80;80,10
397;17.7.2019 14:46:00;17,80;80,10
398;17.7.2019 15:16:00;17,80;79,90
399;17.7.2019 15:46:00;17,80;79,60
400;17.7.2019 16:16:00;17,80;80,00
401;17.7.2019 16:46:00;17,80;80,00
402;17.7.2019 17:16:00;17,80;79,70
403;17.7.2019 17:46:00;17,80;80,00
404;17.7.2019 18:16:00;17,80;79,40
405;17.7.2019 18:46:00;17,80;79,60
406;17.7.2019 19:16:00;17,80;79,80
407;17.7.2019 19:46:00;17,80;80,10
408;17.7.2019 20:16:00;17,80;80,30
409;17.7.2019 20:46:00;17,80;80,30
410;17.7.2019 21:16:00;17,80;80,60
411;17.7.2019 21:46:00;17,80;80,60
412;17.7.2019 22:16:00;17,80;80,60
413;17.7.2019 22:46:00;17,80;80,60
414;17.7.2019 23:16:00;17,80;80,60
415;17.7.2019 23:46:00;17,80;80,50
416;18.7.2019 0:16:00;17,80;80,40
417;18.7.2019 0:46:00;17,80;80,20
418;18.7.2019 1:16:00;17,80;79,70
419;18.7.2019 1:46:00;17,80;79,30
420;18.7.2019 2:16:00;17,80;79,10
421;18.7.2019 2:46:00;17,80;78,90
422;18.7.2019 3:16:00;17,70;78,70
423;18.7.2019 3:46:00;17,70;78,50
424;18.7.2019 4:16:00;17,70;78,50
425;18.7.2019 4:46:00;17,70;78,40
426;18.7.2019 5:16:00;17,70;78,30
427;18.7.2019 5:46:00;17,70;78,20
428;18.7.2019 6:16:00;17,70;78,00
429;18.7.2019 6:46:00;17,70;78,20
430;18.7.2019 7:16:00;17,70;78,40
431;18.7.2019 7:46:00;17,70;78,60
432;18.7.2019 8:16:00;17,70;78,90
433;18.7.2019 8:46:00;17,70;79,10
434;18.7.2019 9:16:00;17,70;79,50
435;18.7.2019 9:46:00;17,70;79,80
436;18.7.2019 10:16:00;17,70;80,00
437;18.7.2019 10:46:00;17,80;80,20
438;18.7.2019 11:16:00;17,80;80,30
439;18.7.2019 11:46:00;17,80;80,40
440;18.7.2019 12:16:00;17,80;80,40
441;18.7.2019 12:46:00;17,80;80,50
442;18.7.2019 13:16:00;17,80;80,60
443;18.7.2019 13:46:00;17,80;80,60
444;18.7.2019 14:16:00;17,80;80,60
445;18.7.2019 14:46:00;17,80;80,60
446;18.7.2019 15:16:00;17,80;80,70
447;18.7.2019 15:46:00;17,80;80,70
448;18.7.2019 16:16:00;17,80;81,00
449;18.7.2019 16:46:00;17,80;81,00
450;18.7.2019 17:16:00;17,80;81,10
451;18.7.2019 17:46:00;17,80;81,00
452;18.7.2019 18:16:00;17,80;81,10
453;18.7.2019 18:46:00;17,80;81,10
454;18.7.2019 19:16:00;17,80;81,10
455;18.7.2019 19:46:00;17,80;81,30
456;18.7.2019 20:16:00;17,80;81,40
457;18.7.2019 20:46:00;17,80;81,50
458;18.7.2019 21:16:00;17,80;81,60
459;18.7.2019 21:46:00;17,80;81,70
460;18.7.2019 22:16:00;17,80;81,70
461;18.7.2019 22:46:00;17,80;81,70
462;18.7.2019 23:16:00;17,80;81,70
463;18.7.2019 23:46:00;17,80;81,70
464;19.7.2019 0:16:00;17,80;81,60
465;19.7.2019 0:46:00;17,80;81,60
466;19.7.2019 1:16:00;17,80;81,50
467;19.7.2019 1:46:00;17,80;81,50
468;19.7.2019 2:16:00;17,80;81,30
469;19.7.2019 2:46:00;17,80;81,20
470;19.7.2019 3:16:00;17,80;81,00
471;19.7.2019 3:46:00;17,80;80,90
472;19.7.2019 4:16:00;17,80;80,60
473;19.7.2019 4:46:00;17,80;80,50
474;19.7.2019 5:16:00;17,80;80,20
475;19.7.2019 5:46:00;17,80;79,90
476;19.7.2019 6:16:00;17,80;79,80
477;19.7.2019 6:46:00;17,80;79,90
478;19.7.2019 7:16:00;17,80;80,10
479;19.7.2019 7:46:00;17,80;80,20
480;19.7.2019 8:16:00;17,80;80,60
481;19.7.2019 8:46:00;17,80;81,00
482;19.7.2019 9:16:00;17,80;81,20
483;19.7.2019 9:46:00;17,80;81,40
484;19.7.2019 10:16:00;17,80;81,60
485;19.7.2019 10:46:00;17,80;81,60
486;19.7.2019 11:16:00;17,80;81,60
487;19.7.2019 11:46:00;17,80;81,60
488;19.7.2019 12:16:00;17,90;81,70
489;19.7.2019 12:46:00;17,90;81,60
490;19.7.2019 13:16:00;17,90;81,90
491;19.7.2019 13:46:00;17,90;81,80
492;19.7.2019 14:16:00;17,90;82,10
493;19.7.2019 14:46:00;17,90;82,30
494;19.7.2019 15:16:00;17,90;82,40
495;19.7.2019 15:46:00;17,90;82,50
496;19.7.2019 16:16:00;17,90;82,50
497;19.7.2019 16:46:00;17,90;82,50
498;19.7.2019 17:16:00;17,90;82,60
499;19.7.2019 17:46:00;17,90;82,60
500;19.7.2019 18:16:00;17,90;82,90
501;19.7.2019 18:46:00;17,90;82,50
502;19.7.2019 19:16:00;17,90;82,70
503;19.7.2019 19:46:00;17,90;82,70
504;19.7.2019 20:16:00;17,90;82,70
505;19.7.2019 20:46:00;17,90;82,80
506;19.7.2019 21:16:00;17,90;82,90
507;19.7.2019 21:46:00;17,90;82,90
508;19.7.2019 22:16:00;17,90;82,90
509;19.7.2019 22:46:00;17,90;83,00
510;19.7.2019 23:16:00;17,90;83,10
511;19.7.2019 23:46:00;17,90;83,20
512;20.7.2019 0:16:00;17,90;83,30
513;20.7.2019 0:46:00;17,90;83,30
514;20.7.2019 1:16:00;17,90;83,30
515;20.7.2019 1:46:00;17,90;83,40
516;20.7.2019 2:16:00;17,90;83,40
517;20.7.2019 2:46:00;17,90;83,50
518;20.7.2019 3:16:00;17,90;83,50
519;20.7.2019 3:46:00;17,90;83,50
520;20.7.2019 4:16:00;17,90;83,60
521;20.7.2019 4:46:00;17,90;83,60
522;20.7.2019 5:16:00;17,90;83,70
523;20.7.2019 5:46:00;17,90;83,60
524;20.7.2019 6:16:00;17,90;83,50
525;20.7.2019 6:46:00;17,90;83,50
526;20.7.2019 7:16:00;17,90;83,60
527;20.7.2019 7:46:00;17,90;83,60
528;20.7.2019 8:16:00;17,90;83,60
529;20.7.2019 8:46:00;17,90;83,60
530;20.7.2019 9:16:00;17,90;83,50
531;20.7.2019 9:46:00;17,90;83,50
532;20.7.2019 10:16:00;18,00;83,50
533;20.7.2019 10:46:00;18,00;83,40
534;20.7.2019 11:16:00;18,00;83,40
535;20.7.2019 11:46:00;18,00;83,30
536;20.7.2019 12:16:00;18,00;83,50
537;20.7.2019 12:46:00;18,00;83,40
538;20.7.2019 13:16:00;18,00;83,40
539;20.7.2019 13:46:00;18,00;83,40
540;20.7.2019 14:16:00;18,00;83,20
541;20.7.2019 14:46:00;18,00;83,20
542;20.7.2019 15:16:00;18,00;82,90
543;20.7.2019 15:46:00;18,00;83,00
544;20.7.2019 16:16:00;18,00;82,90
545;20.7.2019 16:46:00;18,00;83,20
546;20.7.2019 17:16:00;18,00;83,00
547;20.7.2019 17:46:00;18,00;82,90
548;20.7.2019 18:16:00;18,00;82,90
549;20.7.2019 18:46:00;18,00;83,20
550;20.7.2019 19:16:00;18,00;83,30
551;20.7.2019 19:46:00;18,00;82,90
552;20.7.2019 20:16:00;18,00;83,10
553;20.7.2019 20:46:00;18,10;83,20
554;20.7.2019 21:16:00;18,10;83,40
555;20.7.2019 21:46:00;18,10;83,40
556;20.7.2019 22:16:00;18,00;83,50
557;20.7.2019 22:46:00;18,10;83,50
558;20.7.2019 23:16:00;18,10;83,60
559;20.7.2019 23:46:00;18,10;83,60
560;21.7.2019 0:16:00;18,10;83,70
561;21.7.2019 0:46:00;18,10;83,70
562;21.7.2019 1:16:00;18,10;83,90
563;21.7.2019 1:46:00;18,10;83,90
564;21.7.2019 2:16:00;18,10;83,90
565;21.7.2019 2:46:00;18,10;84,00
566;21.7.2019 3:16:00;18,10;84,00
567;21.7.2019 3:46:00;18,10;84,00
568;21.7.2019 4:16:00;18,10;84,00
569;21.7.2019 4:46:00;18,10;84,10
570;21.7.2019 5:16:00;18,10;84,10
571;21.7.2019 5:46:00;18,10;84,10
572;21.7.2019 6:16:00;18,10;84,10
573;21.7.2019 6:46:00;18,10;84,40
574;21.7.2019 7:16:00;18,10;84,40
575;21.7.2019 7:46:00;18,10;84,50
576;21.7.2019 8:16:00;18,10;84,50
577;21.7.2019 8:46:00;18,10;84,30
578;21.7.2019 9:16:00;18,10;84,40
579;21.7.2019 9:46:00;18,10;84,90
580;21.7.2019 10:16:00;18,10;84,80
581;21.7.2019 10:46:00;18,10;84,80
582;21.7.2019 11:16:00;18,10;84,70
583;21.7.2019 11:46:00;18,10;84,70
584;21.7.2019 12:16:00;18,20;84,70
585;21.7.2019 12:46:00;18,20;85,00
586;21.7.2019 13:16:00;18,20;85,30
587;21.7.2019 13:46:00;18,20;85,30
588;21.7.2019 14:16:00;18,20;85,00
589;21.7.2019 14:46:00;18,20;84,90
590;21.7.2019 15:16:00;18,20;85,50
591;21.7.2019 15:46:00;18,20;84,90
592;21.7.2019 16:16:00;18,20;86,40
593;21.7.2019 16:46:00;18,20;85,90
594;21.7.2019 17:16:00;18,20;85,70
595;21.7.2019 17:46:00;18,20;85,60
596;21.7.2019 18:16:00;18,20;85,60
597;21.7.2019 18:46:00;18,20;85,40
598;21.7.2019 19:16:00;18,20;85,30
599;21.7.2019 19:46:00;18,20;85,10
600;21.7.2019 20:16:00;18,20;85,10
601;21.7.2019 20:46:00;18,20;85,10
602;21.7.2019 21:16:00;18,20;85,30
603;21.7.2019 21:46:00;18,20;85,40
604;21.7.2019 22:16:00;18,20;85,60
605;21.7.2019 22:46:00;18,20;85,70
606;21.7.2019 23:16:00;18,20;85,70
607;21.7.2019 23:46:00;18,20;85,60
